cota_cm,cota_m,vazao_m3s,rating_curve_id,segment_number,vigencia_inicio,vigencia_fin,coeficiente_a,coeficiente_h0_cm,coeficiente_n
617.0,6.17,5675.76,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
618.0,6.18,5693.166,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
619.0,6.19,5710.597,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
620.0,6.2,5728.054,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
621.0,6.21,5745.535,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
622.0,6.22,5763.042,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
623.0,6.23,5780.574,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
624.0,6.24,5798.131,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
625.0,6.25,5815.713,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
626.0,6.26,5833.32,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
627.0,6.27,5850.952,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
628.0,6.28,5868.61,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
629.0,6.29,5886.292,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
630.0,6.3,5904.0,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
631.0,6.31,5921.733,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
632.0,6.32,5939.49,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
633.0,6.33,5957.273,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
634.0,6.34,5975.081,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
635.0,6.35,5992.914,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
636.0,6.36,6010.772,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
637.0,6.37,6028.655,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
638.0,6.38,6046.564,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
639.0,6.39,6064.497,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
640.0,6.4,6082.455,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
641.0,6.41,6100.439,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
642.0,6.42,6118.447,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
643.0,6.43,6136.48,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
644.0,6.44,6154.539,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
645.0,6.45,6172.622,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
646.0,6.46,6190.731,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
647.0,6.47,6208.864,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
648.0,6.48,6227.023,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
649.0,6.49,6245.207,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
650.0,6.5,6263.415,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
651.0,6.51,6281.649,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
652.0,6.52,6299.907,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
653.0,6.53,6318.191,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
654.0,6.54,6336.499,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
655.0,6.55,6354.833,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
656.0,6.56,6373.192,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
657.0,6.57,6391.575,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
658.0,6.58,6409.984,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
659.0,6.59,6428.417,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
660.0,6.6,6446.876,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
661.0,6.61,6465.359,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
662.0,6.62,6483.867,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
663.0,6.63,6502.401,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
664.0,6.64,6520.959,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
665.0,6.65,6539.542,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
666.0,6.66,6558.15,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
667.0,6.67,6576.784,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
668.0,6.68,6595.442,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
669.0,6.69,6614.125,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
670.0,6.7,6632.833,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
671.0,6.71,6651.565,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
672.0,6.72,6670.323,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
673.0,6.73,6689.106,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
674.0,6.74,6707.914,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
675.0,6.75,6726.746,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
676.0,6.76,6745.603,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
677.0,6.77,6764.486,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
678.0,6.78,6783.393,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
679.0,6.79,6802.325,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
680.0,6.8,6821.282,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
681.0,6.81,6840.264,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
682.0,6.82,6859.271,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
683.0,6.83,6878.302,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
684.0,6.84,6897.359,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
685.0,6.85,6916.44,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
686.0,6.86,6935.546,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
687.0,6.87,6954.678,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
688.0,6.88,6973.834,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
689.0,6.89,6993.014,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
690.0,6.9,7012.22,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
691.0,6.91,7031.451,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
692.0,6.92,7050.706,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
693.0,6.93,7069.986,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
694.0,6.94,7089.291,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
695.0,6.95,7108.621,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
696.0,6.96,7127.976,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
697.0,6.97,7147.355,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
698.0,6.98,7166.76,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
699.0,6.99,7186.189,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
700.0,7.0,7205.643,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
701.0,7.01,7225.122,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
702.0,7.02,7244.625,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
703.0,7.03,7264.153,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
704.0,7.04,7283.707,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
705.0,7.05,7303.285,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
706.0,7.06,7322.887,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
707.0,7.07,7342.515,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
708.0,7.08,7362.167,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
709.0,7.09,7381.844,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
710.0,7.1,7401.546,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
711.0,7.11,7421.273,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
712.0,7.12,7441.024,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
713.0,7.13,7460.801,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
714.0,7.14,7480.601,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
715.0,7.15,7500.427,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
716.0,7.16,7520.278,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
717.0,7.17,7540.153,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
718.0,7.18,7560.053,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
719.0,7.19,7579.977,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
720.0,7.2,7599.927,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
721.0,7.21,7619.901,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
722.0,7.22,7639.9,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
723.0,7.23,7659.924,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
724.0,7.24,7679.972,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
725.0,7.25,7700.045,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
726.0,7.26,7720.143,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
727.0,7.27,7740.265,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
728.0,7.28,7760.412,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
729.0,7.29,7780.584,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
730.0,7.3,7800.781,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
731.0,7.31,7821.002,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
732.0,7.32,7841.248,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
733.0,7.33,7861.519,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
734.0,7.34,7881.814,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
735.0,7.35,7902.134,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
736.0,7.36,7922.479,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
737.0,7.37,7942.848,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
738.0,7.38,7963.242,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
739.0,7.39,7983.661,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
740.0,7.4,8004.105,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
741.0,7.41,8024.573,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
742.0,7.42,8045.065,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
743.0,7.43,8065.583,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
744.0,7.44,8086.125,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
745.0,7.45,8106.691,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
746.0,7.46,8127.283,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
747.0,7.47,8147.899,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
748.0,7.48,8168.539,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
749.0,7.49,8189.205,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
750.0,7.5,8209.894,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
751.0,7.51,8230.609,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
752.0,7.52,8251.348,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
753.0,7.53,8272.112,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
754.0,7.54,8292.9,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
755.0,7.55,8313.713,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
756.0,7.56,8334.551,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
757.0,7.57,8355.413,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
758.0,7.58,8376.3,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
759.0,7.59,8397.211,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
760.0,7.6,8418.147,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
761.0,7.61,8439.107,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
762.0,7.62,8460.093,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
763.0,7.63,8481.102,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
764.0,7.64,8502.137,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
765.0,7.65,8523.196,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
766.0,7.66,8544.279,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
767.0,7.67,8565.387,74100000_2024-01-01 00:00:00.0_2026-12-31 00:00:00.0,3,2024-01-01 00:00:00.0,2026-12-31 00:00:00.0,180.746,-0.71,1.893
